id,share-state(tool),original-dsi,updated-dsi,verdict,manual-tags,a-set-b-set,a-set-b-get,a-get-b-set,a-get-b-get,used-jdk?
00236,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00237,no,lv-ls,ls,spurious-spec,WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR,0,0,0,0,no
00238,no,lv-ls,ls,spurious-spec,ONE_STATELESS_METHOD;WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR,0,0,0,0,no
00240,no,lv-ls,ls,spurious-spec,WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR,0,0,0,0,yes
00241,no,lv-ls,ls,spurious-spec,INSPECTION_TODO,0,0,0,0,no
00248,no,lv-ls,ls,spurious-spec,UNRELATED_STATEFUL_METHODS;LOSSY_REPLACEMENT,0,0,0,0,no
00251,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00252,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00253,no,ls,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00254,no,ls,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REVISIT,0,0,0,0,no
00255,no,ls,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00256,no,ls,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00257,no,ls,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00258,no,lv-ls,ls,spurious-spec,,0,0,0,0,no
00260,no,lv-ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00261,no,ls,ls,spurious-spec,ONE_STATELESS_METHOD;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION,0,0,0,0,no
00262,no,lv,ls,spurious-spec,DELAY_CAUSES_OUTPUT_CORRUPTION;GOOD_EXAMPLE;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00266,no,lv,ls,spurious-spec,DELAY_CAUSES_OUTPUT_CORRUPTION;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00267,yes,lv,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;DELAY_CAUSES_OUTPUT_CORRUPTION;ONE_PURE_SETTER;SOMETIMES_TRUE_SPEC,0,1,0,0,no
00272,yes,lv,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING,0,2,0,0,no
00273,yes,lv,lv,spurious-spec,METHOD_A_RETURNS_VOID,0,6,0,0,no
00274,yes,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,0,1,0,0,no
00275,yes,lv,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING,0,2,0,0,no
00276,yes,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,1,1,1,0,no
00277,yes,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,1,4,1,0,no
00278,yes,lv-ls,lv-ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE,0,1,0,0,no
00279,yes,lv,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING,0,2,0,0,no
00280,yes,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING,1,4,1,0,no
00281,no,u,ls,spurious-spec,EXPECTED_EXCEPTION_NOT_THROWN;REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;DELAY_CAUSES_OUTPUT_CORRUPTION,0,0,0,0,yes
00282,yes,u-e,u-e,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;MULTIPLE_PERTURBATIONS;REVISIT,0,1,0,0,no
00283,no,u-e,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;MULTIPLE_PERTURBATIONS;REVISIT,0,0,0,0,no
00285,no,ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00286,no,ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00287,no,ls,ls,spurious-spec,UNRELATED_STATELESS_METHODS,0,0,0,0,no
00288,no,ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00289,no,ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00290,no,ls,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATELESS_METHODS;MULTIPLE_PERTURBATIONS,0,0,0,0,no
00296,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE,0,0,0,0,no
00297,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00298,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00302,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00305,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00306,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00308,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00311,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00312,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00313,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00316,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00317,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00318,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00319,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00320,no,u,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00321,no,u,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00322,no,lv,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00323,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00324,no,ls-u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ONE_STATELESS_METHOD,0,0,0,0,no
00325,no,u,ls,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B,0,0,0,0,no
00326,no,ls-u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ONE_STATELESS_METHOD,0,0,0,0,no
00330,no,lv-ls-u,ls,spurious-spec,INSPECTION_TODO;ORDER_OF_ASSERTIONS;EXPECTED_EXCEPTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00331,no,lv-ls-u,ls,spurious-spec,ORDER_OF_ASSERTIONS;EXPECTED_EXCEPTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00333,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00334,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00336,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00339,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00340,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00342,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00344,no,ls-u,ls,spurious-spec,ONE_STATELESS_METHOD;GOOD_EXAMPLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00345,no,u,ls,spurious-spec,,0,0,0,0,no
00346,no,u,ls,spurious-spec,,0,0,0,0,no
00347,yes,lv,lv,unknown,REPLACEMENT_VALUE_UNCLEAR,0,0,0,1,yes
00348,no,ls-u,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00349,no,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD,0,0,0,0,no
00350,no,lv-ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00351,no,lv-ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00352,yes,lv-ls,lv-ls,true-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE,0,2,0,0,no
00353,yes,lv-ls,lv-ls,true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE,0,2,0,0,no
00354,yes,lv-ls,lv-ls,true-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE,0,2,0,0,no
00355,no,lv-ls,ls,spurious-spec,INSPECTION_TODO;DELAY_CAUSES_OUTPUT_CORRUPTION;WEAK_ORACLE;METHOD_A_RETURNS_VOID,0,0,0,0,no
00356,yes,lv-ls,lv-ls,spurious-spec,METHOD_A_RETURNS_VOID;DELAY_CAUSES_OUTPUT_CORRUPTION;WEAK_ORACLE,0,2,0,0,no
00357,no,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;WEAK_ORACLE,0,0,0,0,no
00358,no,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS,0,0,0,0,no
00359,no,ls-u,ls,spurious-spec,UNRELATED_STATEFUL_METHODS;METHOD_B_AFTER_CRITICAL_POINT;METHOD_A_RETURNS_VOID;ORDER_OF_ASSERTIONS;WEAK_ORACLE,0,0,0,0,no
00360,no,lv-ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,0,0,0,0,no
00361,yes,ls,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,0,2,0,0,no
00362,yes,lv-ls,lv-ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,0,2,0,0,no
00363,no,ls-u,ls,spurious-spec,UNRELATED_STATEFUL_METHODS;METHOD_B_AFTER_CRITICAL_POINT;METHOD_A_RETURNS_VOID;ORDER_OF_ASSERTIONS;WEAK_ORACLE,0,0,0,0,no
00364,yes,lv-ls,lv-ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE,0,2,0,0,no
00371,no,ls,ls,spurious-spec,DEFAULT_VALUE_SAME_AS_RETURN;REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE,0,0,0,0,no
00372,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00373,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00377,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00380,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00381,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00383,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00386,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00387,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00388,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00391,no,u,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00392,no,u,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00393,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00394,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00395,no,u,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00396,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00397,no,lv,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;UNRELATED_STATELESS_METHODS,0,0,0,0,no
00402,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00403,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00404,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00408,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00409,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00410,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00412,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00413,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00414,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00415,no,lv,ls,true-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00416,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00417,no,lv,ls,true-spec,EXPECTED_EXCEPTION;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00418,no,u,ls,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION,0,0,0,0,no
00419,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00420,yes,u,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,3,0,3,no
00421,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00422,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00423,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00424,no,ls,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;GOOD_EXAMPLE;ONE_STATELESS_METHOD,0,0,0,0,no
00425,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00430,no,ls-u,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS;WEAK_ORACLE;REPLACE_RETURN_WITH_EXPECTED_OUTPUT;GOOD_EXAMPLE,0,0,0,0,no
00431,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00432,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00436,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00437,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00438,no,ls-u,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS,0,0,0,0,no
00440,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00441,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00442,no,u,ls,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT,0,0,0,0,no
00443,no,lv,ls,true-spec,ONE_STATELESS_METHOD,0,0,0,0,no
00444,no,lv,ls,spurious-spec,ONE_STATELESS_METHOD,0,0,0,0,no
00445,no,lv,ls,true-spec,ONE_STATELESS_METHOD;EXPECTED_EXCEPTION,0,0,0,0,no
